Name,ID,Class,Section,Phone,Email,Math,English,Hindi,Science,Economics,History,Geography,Telugu,Physics,Chemistry
Student_5532,4adb00ac,6,C,7414218925,student_5532@school.com,,97.0,41.0,,86.0,,92.0,,76.0,
Student_5533,a167a107,7,B,9849548286,student_5533@school.com,71.0,51.0,,82.0,,,,,54.0,54.0
Student_5534,7e6842e2,6,C,6836389600,student_5534@school.com,59.0,,88.0,,56.0,53.0,,56.0,,
Student_5535,1423ab64,8,D,9097771568,student_5535@school.com,43.0,,90.0,,,100.0,,,45.0,77.0
Student_5536,1931f7f1,11,D,9499769035,student_5536@school.com,88.0,88.0,53.0,,,66.0,,,81.0,
Student_5537,2380efc7,8,D,8982273651,student_5537@school.com,,,92.0,84.0,,60.0,,64.0,,94.0
Student_5538,f210ebe9,8,D,7462215272,student_5538@school.com,,58.0,,94.0,63.0,42.0,82.0,,,
Student_5539,93d98bef,6,B,7366933330,student_5539@school.com,,,84.0,100.0,100.0,75.0,87.0,,,
Student_5540,107f1225,9,D,9198408398,student_5540@school.com,,53.0,,,61.0,,69.0,,43.0,44.0
Student_5541,9c814dfa,9,C,9316308348,student_5541@school.com,,,45.0,,46.0,,49.0,54.0,60.0,
Student_5542,9fbc37a0,11,E,7222990177,student_5542@school.com,57.0,,,85.0,50.0,74.0,96.0,,,
Student_5543,9cf8b3d3,6,E,8023593179,student_5543@school.com,67.0,,,,41.0,84.0,,,75.0,54.0
Student_5544,311cf18a,11,A,9096460587,student_5544@school.com,61.0,46.0,,70.0,,,,92.0,,62.0
Student_5545,94646a7a,11,A,6501069619,student_5545@school.com,,,87.0,,,,74.0,89.0,59.0,85.0
Student_5546,acbbf536,10,B,7751624748,student_5546@school.com,,,64.0,100.0,90.0,,70.0,,67.0,
Student_5547,182d7a00,6,A,7458121637,student_5547@school.com,,,87.0,44.0,,,44.0,,97.0,86.0
Student_5548,2c79166e,6,C,7281012975,student_5548@school.com,,48.0,91.0,60.0,76.0,58.0,,,,
Student_5549,4444f517,11,C,7148438174,student_5549@school.com,96.0,49.0,89.0,,,,,,98.0,51.0
Student_5550,46de47b5,7,A,6712124765,student_5550@school.com,70.0,,,94.0,,75.0,,80.0,81.0,
Student_5551,6256e541,9,A,9714878526,student_5551@school.com,,69.0,71.0,44.0,47.0,,,,,76.0
Student_5552,73ed5a65,9,E,9500321150,student_5552@school.com,,59.0,75.0,,,,96.0,65.0,53.0,
Student_5553,78f79b8b,9,C,7029654180,student_5553@school.com,69.0,,,,,91.0,65.0,,99.0,69.0
Student_5554,b0b22322,11,E,9898710872,student_5554@school.com,,,76.0,,97.0,83.0,58.0,,66.0,
Student_5555,1a1d9fb7,7,C,8097798809,student_5555@school.com,,59.0,,,85.0,57.0,,,99.0,59.0
Student_5556,80e6fb84,9,E,9877322589,student_5556@school.com,62.0,67.0,53.0,,,96.0,,,85.0,
Student_5557,aedcb925,8,D,7246386528,student_5557@school.com,,,,70.0,,65.0,75.0,,57.0,47.0
Student_5558,b491c80f,6,A,6274675549,student_5558@school.com,,50.0,,56.0,,50.0,,,60.0,51.0
Student_5559,d23e5cd6,6,A,7699987317,student_5559@school.com,75.0,,76.0,75.0,66.0,,,,43.0,
Student_5560,4bfee19d,11,B,8656715952,student_5560@school.com,,76.0,51.0,49.0,86.0,,,,54.0,
Student_5561,f5fc8282,8,A,7460552500,student_5561@school.com,,,,43.0,,62.0,,66.0,44.0,76.0
Student_5562,7d5d39d2,10,A,8559429836,student_5562@school.com,88.0,,68.0,79.0,,,50.0,,65.0,
Student_5563,77d999e6,9,B,9913504391,student_5563@school.com,,87.0,,,51.0,82.0,,61.0,88.0,
Student_5564,9d7ae398,9,B,8268613290,student_5564@school.com,49.0,,,,94.0,55.0,46.0,76.0,,
Student_5565,95666a74,9,C,9957170392,student_5565@school.com,,58.0,,72.0,56.0,,56.0,71.0,,
Student_5566,cea5404f,7,A,6127576772,student_5566@school.com,,,68.0,60.0,,85.0,,70.0,81.0,
Student_5567,3db02e2a,7,D,6633158366,student_5567@school.com,60.0,,,96.0,,,60.0,,85.0,85.0
Student_5568,76ef287c,9,E,9488140763,student_5568@school.com,,50.0,40.0,42.0,,,,86.0,64.0,
Student_5569,989aecd5,9,C,7170481072,student_5569@school.com,,,45.0,98.0,51.0,77.0,,44.0,,
Student_5570,2234a906,8,B,6803575002,student_5570@school.com,,62.0,,63.0,,,100.0,84.0,93.0,
Student_5571,f5210544,7,B,9568956431,student_5571@school.com,,,,52.0,62.0,,100.0,82.0,94.0,
Student_5572,7e145aaa,10,D,6576231465,student_5572@school.com,79.0,,,95.0,,96.0,56.0,61.0,,
Student_5573,a1474df2,9,D,7725035536,student_5573@school.com,,81.0,,46.0,,,63.0,87.0,48.0,
Student_5574,f43e6a9f,8,B,6199933419,student_5574@school.com,76.0,80.0,,,,,,47.0,86.0,48.0
Student_5575,a71b8bfd,7,E,6261640099,student_5575@school.com,43.0,,59.0,100.0,,,,66.0,60.0,
Student_5576,89edc4f1,6,D,8657219116,student_5576@school.com,,45.0,,51.0,,41.0,,,51.0,53.0
Student_5577,23890889,10,D,6013393265,student_5577@school.com,50.0,85.0,76.0,,58.0,,,,46.0,
Student_5578,0f64ee29,11,A,9926398506,student_5578@school.com,49.0,83.0,,50.0,42.0,,83.0,,,
Student_5579,bfdd1f03,6,C,9642957314,student_5579@school.com,,,56.0,,,44.0,,90.0,59.0,88.0
Student_5580,1370807e,8,C,8337687727,student_5580@school.com,57.0,66.0,,40.0,89.0,,,,,58.0
Student_5581,169de616,7,C,8176199935,student_5581@school.com,87.0,,71.0,,,,,71.0,67.0,81.0
Student_5582,06796689,6,C,7608593062,student_5582@school.com,,80.0,89.0,52.0,56.0,,,,,93.0
Student_5583,3d75d2a3,7,B,7849099428,student_5583@school.com,89.0,,,,99.0,59.0,,90.0,91.0,
Student_5584,87026807,11,D,9282453484,student_5584@school.com,,,61.0,40.0,,51.0,,,77.0,84.0
Student_5585,1fe19136,6,B,9337415504,student_5585@school.com,,,58.0,55.0,,68.0,,70.0,55.0,
Student_5586,c80db145,7,C,7671067483,student_5586@school.com,74.0,,97.0,,,,45.0,52.0,,64.0
Student_5587,7467e0f2,7,C,9078046413,student_5587@school.com,88.0,,72.0,,,,,88.0,94.0,88.0
Student_5588,3ac269a5,6,A,8345335201,student_5588@school.com,,78.0,,100.0,,,87.0,,50.0,83.0
Student_5589,d4f9e2b1,7,D,6023373974,student_5589@school.com,,,,,57.0,56.0,54.0,84.0,90.0,
Student_5590,cad5c3a5,11,B,8305889473,student_5590@school.com,52.0,,,82.0,,86.0,,70.0,,40.0
Student_5591,297fec5a,10,C,7364583876,student_5591@school.com,,43.0,,,77.0,,43.0,40.0,,88.0
Student_5592,80c8d531,8,C,9353133804,student_5592@school.com,41.0,94.0,81.0,,,,,43.0,72.0,
Student_5593,807e8a4c,11,D,7901916498,student_5593@school.com,41.0,,,,,,41.0,86.0,88.0,50.0
Student_5594,a5936ee5,7,B,6605478168,student_5594@school.com,56.0,80.0,,,,,,86.0,45.0,64.0
Student_5595,135e4fd9,9,D,8953317082,student_5595@school.com,80.0,72.0,89.0,86.0,,,,,,88.0
Student_5596,ba873348,6,A,7050487029,student_5596@school.com,85.0,,52.0,65.0,,,66.0,,80.0,
Student_5597,deb9429e,6,E,7387941600,student_5597@school.com,82.0,67.0,43.0,,,72.0,,,,52.0
Student_5598,4789441a,8,A,6975499834,student_5598@school.com,,54.0,58.0,86.0,,60.0,,,,65.0
Student_5599,c71f1b6a,6,C,6379088446,student_5599@school.com,,94.0,75.0,,41.0,,,84.0,,95.0
Student_5600,05cfca76,11,E,9399993858,student_5600@school.com,84.0,43.0,46.0,90.0,,,,,,43.0
Student_5601,9e6d5f8f,8,A,9181282999,student_5601@school.com,,43.0,88.0,,71.0,,,86.0,,41.0
Student_5602,d7402f11,6,A,9826772184,student_5602@school.com,,68.0,57.0,,49.0,,99.0,,,66.0
Student_5603,53af7de7,7,B,9869115104,student_5603@school.com,,,,63.0,,63.0,55.0,40.0,95.0,
Student_5604,866d4ccd,10,E,6361239369,student_5604@school.com,45.0,85.0,80.0,,,87.0,,,,89.0
Student_5605,93dd1593,11,D,8636988389,student_5605@school.com,70.0,93.0,,45.0,60.0,46.0,,,,
Student_5606,6a5473d9,10,D,7350563548,student_5606@school.com,91.0,77.0,,,,,100.0,,81.0,52.0
Student_5607,41f356be,7,B,8476670938,student_5607@school.com,40.0,93.0,,74.0,,85.0,52.0,,,
Student_5608,812fc949,11,E,8949226273,student_5608@school.com,97.0,,40.0,,,,95.0,,49.0,84.0
Student_5609,7a86ea75,8,D,9848012130,student_5609@school.com,,,50.0,,56.0,52.0,,,90.0,45.0
Student_5610,1c23c55b,9,E,9350043093,student_5610@school.com,99.0,96.0,,,,49.0,62.0,,57.0,
Student_5611,6f4ec70c,11,E,9900047444,student_5611@school.com,,70.0,41.0,,,99.0,50.0,,61.0,
Student_5612,f913c43f,6,A,8564677742,student_5612@school.com,70.0,,,,65.0,,,84.0,50.0,98.0
Student_5613,4ed50e92,10,E,8220329908,student_5613@school.com,,,,,52.0,,53.0,95.0,97.0,83.0
Student_5614,1c4b999c,6,C,6200473047,student_5614@school.com,,98.0,78.0,,,84.0,64.0,,,87.0
Student_5615,88741f77,8,A,7744509020,student_5615@school.com,,,58.0,49.0,,61.0,,61.0,,71.0
Student_5616,0f1cf92f,9,E,9756542653,student_5616@school.com,,,,51.0,90.0,,,67.0,78.0,66.0
Student_5617,53d2d657,7,A,8132610840,student_5617@school.com,,,43.0,,61.0,93.0,,98.0,,97.0
Student_5618,8732b292,6,A,8608320652,student_5618@school.com,95.0,,,,,73.0,70.0,40.0,72.0,
Student_5619,64b7442b,6,B,7943154264,student_5619@school.com,43.0,94.0,,90.0,94.0,,,,47.0,
Student_5620,dbb69edf,9,A,7976417194,student_5620@school.com,,45.0,,93.0,88.0,93.0,,,,70.0
Student_5621,fe4eec54,7,E,6773116409,student_5621@school.com,63.0,,51.0,78.0,,,74.0,,97.0,
Student_5622,ee9f829b,6,B,9896657102,student_5622@school.com,87.0,,,54.0,48.0,65.0,,41.0,,
Student_5623,78301800,7,C,9079596903,student_5623@school.com,90.0,85.0,65.0,50.0,,60.0,,,,
Student_5624,8f181fb1,6,C,9361660644,student_5624@school.com,,,,77.0,53.0,45.0,64.0,,,70.0
Student_5625,0c5c50d6,10,B,9780025414,student_5625@school.com,,,,99.0,,,83.0,92.0,97.0,60.0
Student_5626,29f6797d,6,E,8609339922,student_5626@school.com,,,62.0,100.0,,,61.0,71.0,84.0,
Student_5627,73e67634,7,D,6683918009,student_5627@school.com,,,67.0,,40.0,98.0,58.0,91.0,,
Student_5628,839b5b7b,10,D,7314403128,student_5628@school.com,,,,,75.0,74.0,70.0,46.0,,87.0
Student_5629,f38f7b50,9,E,6104711782,student_5629@school.com,,,41.0,,,100.0,,50.0,67.0,43.0
Student_5630,345eee83,7,C,9940319136,student_5630@school.com,,,69.0,63.0,,60.0,55.0,,65.0,
Student_5631,1094f6fa,8,A,9582897217,student_5631@school.com,95.0,,54.0,69.0,69.0,,,99.0,,
Student_5632,bc0daa49,7,C,7795644061,student_5632@school.com,61.0,,65.0,,49.0,100.0,,,91.0,
Student_5633,115e65f8,7,E,8791193299,student_5633@school.com,40.0,,58.0,93.0,98.0,,,,91.0,
Student_5634,8d492cfa,10,C,7016163892,student_5634@school.com,,44.0,85.0,67.0,,,44.0,,47.0,
Student_5635,3734f564,10,B,8509324750,student_5635@school.com,,43.0,,,,46.0,86.0,98.0,52.0,
Student_5636,b9f517ff,8,E,9688508539,student_5636@school.com,53.0,80.0,,53.0,,,,70.0,,93.0
Student_5637,3a08726d,9,B,6706737345,student_5637@school.com,,85.0,86.0,100.0,,,,,66.0,44.0
Student_5638,09a25ae8,7,D,6724235266,student_5638@school.com,49.0,,40.0,,,87.0,,,47.0,69.0
Student_5639,fe2c77ea,7,A,9251877495,student_5639@school.com,100.0,,91.0,,90.0,97.0,,41.0,,
Student_5640,feb00729,11,D,9201983640,student_5640@school.com,60.0,,,,,89.0,,90.0,55.0,42.0
Student_5641,61cb786e,11,C,7976188724,student_5641@school.com,85.0,72.0,94.0,84.0,,,73.0,,,
Student_5642,3a0b98e0,11,B,7810315060,student_5642@school.com,67.0,91.0,79.0,,,,,63.0,,61.0
Student_5643,6b1ad47b,7,D,6187783927,student_5643@school.com,,78.0,49.0,99.0,,90.0,100.0,,,
Student_5644,8189e47a,6,E,9791908000,student_5644@school.com,83.0,,61.0,83.0,92.0,,95.0,,,
Student_5645,fe26c169,8,A,6915072872,student_5645@school.com,,73.0,,62.0,70.0,,,,60.0,69.0
Student_5646,55997ab0,6,A,9678014096,student_5646@school.com,,46.0,87.0,,,91.0,,,79.0,68.0
Student_5647,a3d69124,6,E,6578800805,student_5647@school.com,,,60.0,86.0,93.0,93.0,,,99.0,
Student_5648,182f27e4,7,B,6621706851,student_5648@school.com,,,,,88.0,67.0,100.0,62.0,46.0,
Student_5649,071c668b,8,B,6505305961,student_5649@school.com,70.0,,,71.0,,,83.0,86.0,85.0,
Student_5650,38e348c6,8,C,7920912246,student_5650@school.com,,,,52.0,48.0,93.0,,,42.0,76.0
Student_5651,f82081a2,9,B,8242656643,student_5651@school.com,,90.0,,82.0,,,86.0,,85.0,94.0
Student_5652,831fea47,7,C,9711535802,student_5652@school.com,,89.0,,71.0,48.0,60.0,91.0,,,
Student_5653,ad0f7056,6,C,8862287731,student_5653@school.com,,80.0,47.0,62.0,,,74.0,,54.0,
Student_5654,7e4c82cc,9,B,7930357357,student_5654@school.com,,,51.0,,66.0,,89.0,,92.0,54.0
Student_5655,27c07881,6,E,6226062630,student_5655@school.com,41.0,,66.0,77.0,,,76.0,74.0,,
Student_5656,e7754511,6,D,9158798736,student_5656@school.com,,45.0,61.0,50.0,,54.0,,,53.0,
Student_5657,7172787a,10,C,7984913407,student_5657@school.com,91.0,,61.0,77.0,,69.0,,,,76.0
Student_5658,a1f34f02,7,E,8239850652,student_5658@school.com,46.0,86.0,,94.0,44.0,,,,58.0,
Student_5659,6efd9282,8,A,6715910823,student_5659@school.com,,77.0,74.0,81.0,95.0,,,,60.0,
Student_5660,9daca8d3,6,B,7207565892,student_5660@school.com,53.0,51.0,98.0,,,,,61.0,85.0,
Student_5661,cfa9772d,6,B,9750232923,student_5661@school.com,45.0,,97.0,43.0,,,,54.0,,68.0
Student_5662,74d95931,6,A,6728742540,student_5662@school.com,73.0,58.0,76.0,,,,,48.0,,94.0
Student_5663,91fb03e2,10,D,6716419601,student_5663@school.com,93.0,,79.0,94.0,,,,48.0,59.0,
Student_5664,9a9df750,8,A,9166809620,student_5664@school.com,,,,64.0,57.0,,70.0,40.0,,88.0
Student_5665,9274ecd4,6,B,6413722052,student_5665@school.com,54.0,,,52.0,83.0,89.0,91.0,,,
Student_5666,c499404c,8,D,7015374813,student_5666@school.com,,,,52.0,,100.0,71.0,72.0,95.0,
Student_5667,84bcd68c,8,A,9827967380,student_5667@school.com,89.0,,,,65.0,,94.0,40.0,61.0,
Student_5668,34bf9405,11,A,8152314201,student_5668@school.com,,60.0,87.0,,74.0,62.0,87.0,,,
Student_5669,b31d5da1,6,A,9299727277,student_5669@school.com,,,83.0,77.0,,,,43.0,63.0,55.0
Student_5670,e6080054,7,A,7474574876,student_5670@school.com,,,48.0,61.0,75.0,,,,97.0,41.0
Student_5671,921d58cb,7,B,9455138242,student_5671@school.com,76.0,,69.0,,,84.0,,66.0,,49.0
Student_5672,37965247,11,C,6336760817,student_5672@school.com,45.0,,79.0,54.0,,54.0,,,,73.0
Student_5673,23e2cc0b,6,D,7632816104,student_5673@school.com,,,43.0,,,92.0,63.0,,90.0,73.0
Student_5674,621b88e9,11,B,9442907342,student_5674@school.com,47.0,,79.0,,,81.0,51.0,71.0,,
Student_5675,c8a75805,6,C,6947569289,student_5675@school.com,61.0,,,55.0,,,59.0,100.0,67.0,
Student_5676,93b9aca4,6,D,8115477626,student_5676@school.com,77.0,,,,68.0,84.0,,67.0,75.0,
Student_5677,e7f8dd66,11,A,7368948389,student_5677@school.com,54.0,84.0,,75.0,46.0,,,41.0,,
Student_5678,6648e109,10,C,6550122240,student_5678@school.com,,56.0,,64.0,,78.0,,,84.0,57.0
Student_5679,c4dd60b1,6,D,7780411506,student_5679@school.com,99.0,,47.0,52.0,53.0,,72.0,,,
Student_5680,36b952ba,10,C,6463318118,student_5680@school.com,98.0,54.0,92.0,89.0,,,,,47.0,
Student_5681,a620d10a,7,E,7621918384,student_5681@school.com,40.0,66.0,,,,97.0,62.0,,45.0,
Student_5682,254399a7,11,D,6060524118,student_5682@school.com,,90.0,85.0,,,52.0,,55.0,,75.0
Student_5683,d1ee0dcf,7,E,9604594902,student_5683@school.com,,,,,50.0,46.0,43.0,61.0,44.0,
Student_5684,44824a15,8,A,6285401308,student_5684@school.com,,49.0,46.0,52.0,45.0,70.0,,,,
Student_5685,4f366378,9,C,9473489720,student_5685@school.com,86.0,91.0,65.0,,,,,74.0,,54.0
Student_5686,e7fef300,8,B,8188777063,student_5686@school.com,,,61.0,,48.0,72.0,46.0,62.0,,
Student_5687,cc77a553,9,E,7672523027,student_5687@school.com,,,,83.0,88.0,50.0,,94.0,,56.0
Student_5688,21538b7d,7,C,7207458144,student_5688@school.com,73.0,,74.0,100.0,,,,96.0,,77.0
Student_5689,aa5b470a,10,D,9225999036,student_5689@school.com,,,91.0,,62.0,52.0,72.0,,,42.0
Student_5690,e0c21707,11,E,7337567403,student_5690@school.com,,68.0,,,79.0,93.0,,59.0,78.0,
Student_5691,ce51a3c2,10,E,8583307142,student_5691@school.com,100.0,,,49.0,,70.0,,80.0,,77.0
Student_5692,33b472d0,10,A,8928530847,student_5692@school.com,,54.0,66.0,,83.0,,,46.0,56.0,
Student_5693,d76a0842,7,D,9909019941,student_5693@school.com,,81.0,91.0,,82.0,89.0,,,77.0,
Student_5694,d00f693b,9,E,8421887761,student_5694@school.com,,,,71.0,65.0,64.0,88.0,81.0,,
Student_5695,6bc056ad,8,C,6639705291,student_5695@school.com,,,85.0,,62.0,,79.0,95.0,77.0,
Student_5696,f86244d9,10,D,8487946365,student_5696@school.com,,69.0,,90.0,97.0,,,,77.0,75.0
Student_5697,29ff4edb,9,D,8810603534,student_5697@school.com,49.0,,,,,,59.0,98.0,79.0,58.0
Student_5698,4084123c,11,C,6611973831,student_5698@school.com,45.0,,42.0,84.0,,,,79.0,49.0,
Student_5699,8cb58bf2,6,D,9891808623,student_5699@school.com,,,63.0,52.0,,73.0,,,40.0,80.0
Student_5700,02dc5e1d,9,B,6314063193,student_5700@school.com,48.0,,,50.0,84.0,,42.0,,89.0,
Student_5701,f2755b7e,11,D,6195817332,student_5701@school.com,,,100.0,,52.0,84.0,,58.0,86.0,
Student_5702,0c8eaded,11,E,9077760951,student_5702@school.com,,96.0,45.0,62.0,51.0,,,41.0,,
Student_5703,31920488,8,C,8843448157,student_5703@school.com,,84.0,53.0,,96.0,,,78.0,,58.0
Student_5704,b04427bd,10,B,7309910170,student_5704@school.com,,40.0,71.0,51.0,,64.0,,54.0,,
Student_5705,4cdb139a,11,D,6845008031,student_5705@school.com,,,,42.0,41.0,,61.0,,46.0,74.0
Student_5706,ffaa59ed,10,B,9570666023,student_5706@school.com,85.0,59.0,59.0,,47.0,,,59.0,,
Student_5707,cb1e963f,8,E,7584073316,student_5707@school.com,,76.0,43.0,77.0,42.0,,,,,50.0
Student_5708,c3ea6467,10,A,7610591047,student_5708@school.com,40.0,62.0,92.0,,,,,96.0,,62.0
Student_5709,81b7faa1,10,A,7020938198,student_5709@school.com,,47.0,92.0,,,46.0,41.0,94.0,,
Student_5710,cc096cd4,6,C,6935358641,student_5710@school.com,,,,,66.0,77.0,66.0,88.0,57.0,
Student_5711,9b3f0fc9,10,D,6780474002,student_5711@school.com,58.0,62.0,97.0,98.0,,,,,,56.0
Student_5712,1391cd7d,6,C,6083731222,student_5712@school.com,,67.0,99.0,,,87.0,,89.0,,84.0
Student_5713,869196b8,9,E,6132874005,student_5713@school.com,,,75.0,51.0,,,,62.0,55.0,50.0
Student_5714,88f0a7e7,11,E,9292987801,student_5714@school.com,,,87.0,51.0,,,40.0,71.0,,70.0
Student_5715,e769eee2,9,A,8780213053,student_5715@school.com,,,,,83.0,91.0,94.0,59.0,,73.0
Student_5716,eb19f01a,7,D,9180078554,student_5716@school.com,,87.0,88.0,50.0,,,41.0,,,42.0
Student_5717,0b4ef176,6,C,8333024444,student_5717@school.com,61.0,,75.0,,,84.0,,99.0,,69.0
Student_5718,9a81bbb8,8,C,8160028113,student_5718@school.com,55.0,85.0,,76.0,,,42.0,,,48.0
Student_5719,01e05100,11,A,6362993995,student_5719@school.com,,,,43.0,,97.0,54.0,81.0,,86.0
Student_5720,fcacd9ed,6,A,8812773686,student_5720@school.com,,83.0,,63.0,62.0,,55.0,,43.0,
Student_5721,31f3a655,8,E,6313259154,student_5721@school.com,,,45.0,99.0,85.0,49.0,,65.0,,
Student_5722,62d4b909,11,B,9630497314,student_5722@school.com,,73.0,93.0,63.0,,,,84.0,59.0,
Student_5723,6487313b,7,C,6300430208,student_5723@school.com,59.0,79.0,52.0,,46.0,73.0,,,,
Student_5724,2663a7ce,9,D,8890789191,student_5724@school.com,,96.0,,96.0,,,,85.0,99.0,89.0
Student_5725,ac853823,11,A,6442284992,student_5725@school.com,,,,,68.0,,100.0,69.0,83.0,80.0
Student_5726,e6de7820,11,A,8152572571,student_5726@school.com,100.0,,45.0,,,66.0,,,71.0,48.0
Student_5727,85d83526,7,D,7892329383,student_5727@school.com,,60.0,,95.0,,44.0,,82.0,91.0,
Student_5728,b0891c24,7,B,7477664940,student_5728@school.com,,68.0,99.0,,,86.0,,41.0,69.0,
Student_5729,ef0f8880,6,B,8129429771,student_5729@school.com,,,,,89.0,85.0,58.0,,97.0,95.0
Student_5730,f1f46f4b,6,E,9716408715,student_5730@school.com,,,56.0,,51.0,,67.0,69.0,54.0,
Student_5731,a9ed6794,9,C,9526974651,student_5731@school.com,,62.0,,,,97.0,59.0,,59.0,85.0
Student_5732,38b1fa6a,7,E,8914365151,student_5732@school.com,63.0,,83.0,74.0,,84.0,,,43.0,
Student_5733,99c5dd34,6,D,9491080312,student_5733@school.com,,,43.0,,,,41.0,66.0,54.0,72.0
Student_5734,ab491e3d,11,E,8474856836,student_5734@school.com,,,95.0,89.0,,,,86.0,92.0,84.0
Student_5735,b5b17ba3,8,A,9474200900,student_5735@school.com,56.0,64.0,,,,,88.0,,84.0,84.0
Student_5736,8e1bb457,10,A,6939848696,student_5736@school.com,100.0,,83.0,,,57.0,87.0,84.0,,
Student_5737,2080f54b,6,A,8025846010,student_5737@school.com,100.0,45.0,58.0,,,,93.0,85.0,,
Student_5738,e3287ffc,10,E,7548212032,student_5738@school.com,91.0,77.0,78.0,,,,100.0,,,40.0
Student_5739,7bb0b20a,7,B,7509275375,student_5739@school.com,,67.0,77.0,,,96.0,,,96.0,67.0
Student_5740,563ceae6,6,A,8929053269,student_5740@school.com,96.0,95.0,,,,53.0,65.0,,,71.0
Student_5741,c7cf00f9,10,B,7911761129,student_5741@school.com,89.0,72.0,,,,,72.0,,77.0,80.0
Student_5742,a20932c6,11,C,8676943898,student_5742@school.com,69.0,98.0,81.0,,,78.0,74.0,,,
Student_5743,69ec0640,9,E,9128979180,student_5743@school.com,62.0,65.0,,,,80.0,94.0,,55.0,
Student_5744,aa179baf,6,C,7711033039,student_5744@school.com,95.0,,,98.0,47.0,61.0,,,100.0,
Student_5745,38636050,11,E,7844517046,student_5745@school.com,,47.0,,,78.0,40.0,,,91.0,46.0
Student_5746,da247c33,7,C,6800032966,student_5746@school.com,,91.0,,91.0,75.0,,,56.0,70.0,
Student_5747,83e80c03,9,A,8740437837,student_5747@school.com,,83.0,96.0,,,46.0,42.0,,,65.0
Student_5748,a9e5ad47,7,D,9184077254,student_5748@school.com,40.0,,75.0,,72.0,81.0,,,65.0,
Student_5749,ac1940ab,8,E,6268737592,student_5749@school.com,,53.0,57.0,,100.0,,,73.0,,56.0
Student_5750,52f1868e,7,A,8439665720,student_5750@school.com,45.0,,83.0,,43.0,,59.0,42.0,,
Student_5751,8f621ed5,10,A,7068617564,student_5751@school.com,84.0,,,77.0,,87.0,,,97.0,100.0
Student_5752,1c30acac,11,B,9035203062,student_5752@school.com,,,47.0,85.0,55.0,,,93.0,,48.0
Student_5753,8f8a1e43,11,A,6937585029,student_5753@school.com,68.0,,99.0,,62.0,,,90.0,,82.0
Student_5754,d19bfe67,8,A,6992376881,student_5754@school.com,,88.0,88.0,,,,70.0,92.0,72.0,
Student_5755,15393cc4,10,D,6401538668,student_5755@school.com,,76.0,84.0,50.0,,,41.0,,,73.0
Student_5756,747da4b9,9,B,7496152346,student_5756@school.com,53.0,90.0,,,64.0,57.0,,75.0,,
Student_5757,9330eab4,6,D,6351269754,student_5757@school.com,77.0,,69.0,65.0,,,75.0,69.0,,
Student_5758,84379e95,11,A,9409537462,student_5758@school.com,97.0,,71.0,,,76.0,,87.0,,65.0
Student_5759,adbe692b,7,E,9496933360,student_5759@school.com,50.0,40.0,,70.0,,,51.0,,57.0,
Student_5760,5f7c2b41,7,A,9828576531,student_5760@school.com,,,64.0,,,69.0,93.0,,41.0,65.0
Student_5761,6709abef,7,C,9214772212,student_5761@school.com,,,,,48.0,,42.0,69.0,46.0,61.0
Student_5762,efdd19a1,10,E,6527396652,student_5762@school.com,81.0,,,49.0,,,85.0,,74.0,79.0
Student_5763,50b58865,10,E,9273316494,student_5763@school.com,,,,,77.0,,61.0,82.0,53.0,89.0
Student_5764,35613839,11,A,8676996524,student_5764@school.com,96.0,,87.0,,,,64.0,,51.0,95.0
Student_5765,bc2b81fb,7,B,7964537460,student_5765@school.com,,,95.0,,68.0,44.0,48.0,,99.0,
Student_5766,2651b02d,6,D,9590791273,student_5766@school.com,,,89.0,50.0,,61.0,,47.0,82.0,
Student_5767,52fe95d4,6,B,8052609867,student_5767@school.com,47.0,,,45.0,,48.0,63.0,,55.0,
Student_5768,4dccd307,6,B,6057402827,student_5768@school.com,,60.0,58.0,,,99.0,52.0,,,42.0
Student_5769,fb2326eb,8,E,6270752329,student_5769@school.com,,46.0,,,,52.0,,67.0,92.0,43.0
Student_5770,1b7ae249,6,C,7001248153,student_5770@school.com,,,47.0,,,,64.0,74.0,45.0,81.0
Student_5771,5ec24186,7,C,8234199343,student_5771@school.com,,,,,69.0,76.0,63.0,83.0,69.0,
Student_5772,bd2542a5,11,D,7325658126,student_5772@school.com,60.0,,,68.0,96.0,,,87.0,100.0,
Student_5773,22984ed6,7,B,7701962466,student_5773@school.com,,93.0,,,97.0,84.0,62.0,,,41.0
